"","kunta","vuosi","prod1","nobs"
"748","301",2015,1.75161576947414,5725
"749","304",2015,1.28319757314206,383
"750","305",2015,1.28141067425136,3532
"751","309",2015,1.34976874844042,1140
"752","312",2015,1.58273084359199,379
"753","316",2015,2.20267957996847,1131
"754","317",2015,0.754413463488731,844
"755","318",2015,0.826765557621325,74
"756","320",2015,1.07214455376471,1243
"757","322",2015,1.73727990269266,2104
"758","398",2015,1.69647755953094,19493
"759","399",2015,2.05372885781818,1598
"760","400",2015,1.35745428788082,2532
"761","402",2015,1.1966570715067,2286
"762","403",2015,1.448105973122,976
"763","405",2015,1.50716392680795,12727
"764","407",2015,1.28021374983455,963
"765","408",2015,1.91529406263011,3941
"766","410",2015,1.84422196143966,3013
"767","416",2015,2.58149727721119,565
"768","417",2015,3.67122795450147,314
"769","418",2015,1.63492806495878,4151
"770","420",2015,1.68269836024463,1869
"771","421",2015,0.993612077879704,330
"772","422",2015,1.00924374647096,2069
"773","423",2015,1.79965566969258,4350
"774","425",2015,1.61729115354339,1232
"775","426",2015,1.79840716049052,2203
"776","430",2015,1.32970472496633,5010
"777","433",2015,2.07437257159334,1981
"778","434",2015,2.02132392820695,3806
"779","435",2015,1.36071865285859,224
"780","436",2015,1.18426907398968,405
"781","438",2015,0.960757336014392,83
"782","440",2015,1.9244660377663,510
"783","441",2015,2.09171867402244,1239
"784","442",2015,4.11257586369004,NA
"785","444",2015,2.02909486362178,8934
"786","445",2015,2.01342138947784,3630
"787","475",2015,1.31497644640531,1487
"788","478",2015,1.24915996806512,3062
"789","480",2015,1.62556603629786,677
"790","481",2015,2.20756896086955,1780
"791","483",2015,1.4543863456029,270
"792","484",2015,1.61075262427866,785
"793","489",2015,2.05357735815917,556
"794","491",2015,1.48591141645218,10886
"795","494",2015,1.54719423747163,1433
"796","495",2015,1.87603704192626,404
"797","498",2015,2.11529172882123,615
"798","499",2015,2.40067631307368,3761
"799","500",2015,1.75729873584071,1595
"800","503",2015,1.72517053164538,1993
"801","504",2015,1.66359611328434,577
"802","505",2015,1.97106732197589,4186
"803","507",2015,1.66809118627968,1495
"804","508",2015,1.49425894532225,1932
"805","529",2015,2.27211546562438,4033
"806","531",2015,1.83476597938964,1157
"807","535",2015,0.89270719772124,2175
"808","536",2015,2.3154021535431,5001
"809","538",2015,3.35702744406581,1036
"810","541",2015,1.05415648599259,1816
"811","543",2015,1.68539259882698,8334
"812","545",2015,1.74682647586851,3690
"813","560",2015,1.69799526128686,3936
"814","561",2015,1.30142020977693,488
"815","562",2015,2.23246665288527,2235
"816","563",2015,1.15298341419379,1581
"817","564",2015,1.20264163681063,27921
"818","576",2015,1.58504292733521,789
"819","577",2015,1.86336568904101,2106
"820","578",2015,1.12135599027111,591
"821","580",2015,1.45700499607631,1458
"822","581",2015,2.02881518929006,1837
"823","583",2015,1.18848468186493,264
"824","584",2015,1.10478091754658,770
"825","588",2015,1.08861674696588,625
"826","592",2015,1.9287820620073,708
"827","593",2015,1.82804873677939,3692
"828","595",2015,1.28968362595545,1079
"829","598",2015,0.991949344685711,3688
"830","599",2015,1.02343439323036,2806
"831","601",2015,1.57993596911404,1249
"832","604",2015,1.42073776622606,3396
"833","607",2015,1.48433730435117,1082
"834","608",2015,2.63254505687687,527
"835","609",2015,1.72410501049836,15070
"836","611",2015,2.40411863128227,1036
"837","614",2015,0.844805881146679,716
"838","615",2015,1.80865026963103,1557
"839","616",2015,1.75066794130169,634
"840","619",2015,1.49854922745243,1134
"841","620",2015,0.973041322321882,469
"842","623",2015,1.51264566230827,788
"843","624",2015,2.08337949750006,1045
"844","625",2015,1.67148381305539,584
"845","626",2015,1.19269670771399,1051
"846","630",2015,0.798528746787743,299
"847","631",2015,1.49657645416786,379
"848","635",2015,1.85891744262738,1754
"849","636",2015,1.85319256800399,2542
"850","638",2015,2.08660914418884,10509
"851","678",2015,1.30019534994492,3416
"852","680",2015,1.38426573579772,4897
"853","681",2015,1.77991189158721,1116
"854","683",2015,1.4836125486346,929
"855","684",2015,1.36629171923367,7157
"856","686",2015,1.4953034867436,874
"857","687",2015,1.24484704655832,319
"858","689",2015,2.0519011583185,705
"859","691",2015,1.11001722099904,739
"860","694",2015,1.39274917824199,4916
"861","697",2015,1.52447546049063,305
"862","698",2015,1.4415549145519,10155
"863","700",2015,4.22631938088451,983
"864","702",2015,1.95872717583214,1246
"865","704",2015,2.11866607807838,1519
"866","707",2015,1.29495248608762,602
"867","710",2015,2.27402702896399,6963
"868","729",2015,1.93825391171499,2275
"869","732",2015,1.65518067164978,658
"870","734",2015,1.77844503446697,12886
"871","736",2015,1.78891440978855,344
"872","738",2015,1.64871102119933,942
"873","739",2015,1.23402545214141,881
"874","740",2015,1.39746044508055,6391
"875","742",2015,1.5382318671482,172
"876","743",2015,1.39431966542176,13482
"877","746",2015,1.08960386300683,1133
"878","747",2015,0.962303432200933,387
"879","748",2015,1.16940382845489,1322
"880","749",2015,1.22581481244724,2904
"881","751",2015,1.63979437983408,511
"882","753",2015,2.30881363916401,4136
"883","755",2015,1.96353337028929,1331
"884","758",2015,1.45395467104565,1875
"885","759",2015,1.47378529260357,748
"886","761",2015,2.05172161125852,2989
"887","762",2015,0.963158852160708,1014
"888","765",2015,1.29217659464156,2363
"889","766",2015,0.484227223306037,49
"890","768",2015,1.47222703037702,730
"891","771",2015,1.47687616322541,197
"892","777",2015,1.38291632309891,1197
"893","778",2015,1.61230103655429,1633
"894","781",2015,1.65976768251354,1289
"895","783",2015,1.33397438748787,1970
"896","785",2015,1.45089760400424,599
"897","790",2015,1.959475608314,6458
"898","791",2015,0.945405953122675,1711
"899","831",2015,2.54734665441882,883
"900","832",2015,1.26440876677231,663
"901","833",2015,2.24074722940541,629
"902","834",2015,1.94269657310059,1542
"903","837",2015,1.62180080106497,38445
"904","844",2015,2.46013521505666,395
"905","845",2015,1.29467289903496,734
"906","846",2015,1.73716180748632,1434
"907","848",2015,1.39050575437011,1096
"908","849",2015,0.810826720642468,1135
"909","850",2015,2.08669413243784,380
"910","851",2015,1.55744630277362,3945
"911","853",2015,1.49241807970325,31786
"912","854",2015,1.77398177659154,851
"913","857",2015,1.78966843576632,538
"914","858",2015,1.76445590842288,8574
"915","859",2015,1.35767043847055,1103
"916","886",2015,2.29492443999441,2226
"917","887",2015,2.20477775727055,1345
"918","889",2015,1.48954691096557,622
"919","890",2015,2.04288443287167,366
"920","892",2015,1.41994058340877,658
"921","893",2015,0.99218723342105,2634
"922","895",2015,1.42425940603764,3986
"923","905",2015,1.21594814291007,11291
"924","908",2015,1.90535700756378,2760
"925","911",2015,1.37787087015269,301
"926","915",2015,1.11683707409774,3468
"927","918",2015,1.66256056371452,957
"928","921",2015,1.23797401400036,539
"929","922",2015,3.13270601950811,925
"930","924",2015,0.826637601966243,1025
"931","925",2015,0.696469323592278,1185
"932","927",2015,2.29048944841839,5979
"933","931",2015,1.69815067881891,1720
"934","934",2015,1.2744548352221,818
"935","935",2015,0.711416785684405,936
"936","936",2015,1.59363452929026,1799
"937","941",2015,0.636122743067427,122
"938","946",2015,1.38826002552051,2464
"939","976",2015,1.23992154965389,1056
"940","977",2015,1.01368345967627,2849
"941","980",2015,2.22866279890713,5935
"942","981",2015,1.86863890590174,681
"943","989",2015,2.20611169681404,1518
"944","992",2015,1.75027581576144,2967
"945","ZZZ",2015,21.2837009999714,1708
"946","005",2016,1.69707408494205,2736
"947","009",2016,0.999175026950307,623
"948","010",2016,1.38880972503429,3134
"949","016",2016,2.31662637301166,2079
"950","018",2016,2.16823659280608,1167
"951","019",2016,1.72448743664436,1025
"952","020",2016,2.05214725810893,2878
"953","035",2016,1.53185094331131,185
"954","043",2016,1.6434481297068,335
"955","046",2016,1.69560450026686,348
"956","047",2016,1.46510740472221,475
"957","049",2016,1.54445562259513,44416
"958","050",2016,1.64081773717512,2948
"959","051",2016,2.27104460432614,1892
"960","052",2016,1.26728785402154,1000
"961","060",2016,1.71452046184187,504
"962","061",2016,1.0677824209833,4143
"963","062",2016,1.59304034813586,117
"964","065",2016,2.54040399702099,137
"965","069",2016,0.840802736137933,1514
"966","071",2016,0.852228367910179,1622
"967","072",2016,1.81272923466167,231
"968","074",2016,1.74209591661075,410
"969","075",2016,2.08796819064098,3645
"970","076",2016,3.85400900172084,379
"971","077",2016,2.75476252001523,1334
"972","078",2016,1.72678878625363,1618
"973","079",2016,1.37118001059608,1300
"974","081",2016,1.61248732390805,1042
"975","082",2016,2.60259987556606,1817
"976","086",2016,2.25709821262057,1835
"977","090",2016,1.87116239035466,874
"978","091",2016,1.74670395415593,133474
"979","092",2016,1.237246985832,34497
"980","097",2016,2.27644143154567,559
"981","098",2016,1.93013577698291,4403
"982","099",2016,1.71794518399711,611
"983","102",2016,1.5932292941314,3506
"984","103",2016,2.13139229503452,716
"985","105",2016,0.803156469056774,475
"986","106",2016,1.84038813699347,8550
"987","108",2016,2.52592612884616,2315
"988","109",2016,1.75087671416913,12908
"989","111",2016,1.58578759220961,3448
"990","139",2016,1.43344922586449,1556
"991","140",2016,1.06326647161989,4687
"992","142",2016,1.87530811333344,1674
"993","143",2016,2.31190469908464,2092
"994","145",2016,1.9885370323741,2760
"995","146",2016,1.18199993415477,1088
"996","148",2016,1.46028082906243,1526
"997","149",2016,2.05107782442287,1605
"998","151",2016,1.88039513387526,741
"999","152",2016,1.80854859954455,1570
"1000","153",2016,1.65146166111769,4322
"1001","165",2016,1.30233101117381,3247
"1002","167",2016,1.30636567960604,12846
"1003","169",2016,1.9632616445334,1033
"1004","170",2016,1.34168225215312,1353
"1005","171",2016,1.21310480778634,1120
"1006","172",2016,2.3687787473109,1377
"1007","174",2016,12.1413487818062,NA
"1008","176",2016,1.5955383165138,1005
"1009","177",2016,1.91236618255732,636
"1010","178",2016,1.86013580364349,1819
"1011","179",2016,1.64249271021844,22229
"1012","181",2016,1.96833817184177,709
"1013","182",2016,1.58306203526233,4622
"1014","186",2016,2.22452989467477,6594
"1015","200",2016,2.63717076983099,118
"1016","202",2016,2.08493259521234,5886
"1017","204",2016,1.26570651699992,617
"1018","205",2016,1.00120480476,5913
"1019","208",2016,0.891423136712172,3477
"1020","211",2016,2.31618600968634,5915
"1021","213",2016,2.02770565429573,1628
"1022","214",2016,1.77243823238568,3308
"1023","216",2016,1.41477492132738,381
"1024","217",2016,1.12829337146066,1485
"1025","218",2016,1.05180310491127,558
"1026","224",2016,2.10664609975087,1633
"1027","226",2016,1.73425163966718,1191
"1028","230",2016,1.53691201799338,933
"1029","231",2016,1.11373977090966,301
"1030","232",2016,1.69104956774164,3855
"1031","233",2016,2.00148986660763,5626
"1032","235",2016,2.91421453897186,1539
"1033","236",2016,0.75003749616128,1412
"1034","239",2016,2.15009416153618,496
"1035","240",2016,1.27463295935687,2989
"1036","241",2016,1.28684086733203,1411
"1037","244",2016,1.17499195994598,2724
"1038","245",2016,1.61598678222954,5250
"1039","249",2016,1.96513152833076,2247
"1040","250",2016,1.68972661459162,631
"1041","256",2016,0.603892462252725,448
"1042","257",2016,2.12275270683126,6643
"1043","260",2016,1.71774890505773,2618
"1044","261",2016,1.62995278595084,1869
"1045","263",2016,0.962167711105495,2185
"1046","265",2016,1.01236097879318,255
"1047","271",2016,2.17243700723033,1912
"1048","272",2016,1.19153289827926,10079
"1049","273",2016,1.3776638975886,1231
"1050","275",2016,2.15563649344805,745
"1051","276",2016,2.49445502231648,1903
"1052","280",2016,1.25662250616541,839
"1053","284",2016,3.10868728496304,918
"1054","285",2016,1.66534107459105,8306
"1055","286",2016,1.78819763685146,14926
"1056","287",2016,1.37744973297022,2208
"1057","288",2016,1.10729736852657,2026
"1058","290",2016,1.08101332984002,1499
"1059","291",2016,1.58014773777727,720
"1060","295",2016,1.29803241117373,116
"1061","297",2016,1.25692175049638,20467
"1062","300",2016,1.80478460360982,1203
"1063","301",2016,1.96998256889966,5745
"1064","304",2016,1.84288788871853,396
"1065","305",2016,1.28130433512396,3691
"1066","309",2016,1.23508892536231,1131
"1067","312",2016,1.9373121741671,395
"1068","316",2016,2.74562489375079,1127
"1069","317",2016,0.753134834412117,806
"1070","318",2016,0.518498168017273,71
"1071","320",2016,1.25779617755109,1353
"1072","322",2016,2.00154656857326,2350
"1073","398",2016,1.7136131915953,20315
"1074","399",2016,2.48191462818927,1658
"1075","400",2016,1.57286453815637,2611
"1076","402",2016,1.54091614846176,2268
"1077","403",2016,1.81616866240525,950
"1078","405",2016,1.63066609694651,13130
"1079","407",2016,1.69878473350273,933
"1080","408",2016,2.21338872818251,3913
"1081","410",2016,2.08737498128421,3102
"1082","416",2016,2.78657107582254,542
"1083","417",2016,4.00866730267825,354
"1084","418",2016,1.6169662378634,4423
"1085","420",2016,1.89627866494101,1949
"1086","421",2016,1.57281669331353,324
"1087","422",2016,1.19778942882525,2241
"1088","423",2016,1.86995211869692,4486
"1089","425",2016,1.62090248398292,1271
"1090","426",2016,1.71506435184661,2221
"1091","430",2016,1.52888403300837,5169
"1092","433",2016,2.00350660251772,1959
"1093","434",2016,2.49754839731225,3901
"1094","435",2016,1.44287565383483,211
"1095","436",2016,1.11335296999631,390
"1096","438",2016,0.59814649774303,78
"1097","440",2016,1.56452343138457,528
"1098","441",2016,1.80255035356178,1233
"1099","442",2016,311.891212553663,NA
"1100","444",2016,2.17123604940068,9268
"1101","445",2016,2.41202298947932,3857
"1102","475",2016,1.322149175879,1601
"1103","478",2016,1.21155884890533,3100
"1104","480",2016,1.69346519365462,654
"1105","481",2016,2.18336247994999,1837
"1106","483",2016,1.09043585835622,258
"1107","484",2016,1.6927019227165,750
"1108","489",2016,2.56682347626774,569
"1109","491",2016,1.5317706003523,11038
"1110","494",2016,1.41598115436812,1427
"1111","495",2016,2.27875364008395,442
"1112","498",2016,2.92105749352254,667
"1113","499",2016,2.68990548572518,3889
"1114","500",2016,1.99197290871708,1712
"1115","503",2016,2.20885406323148,2082
"1116","504",2016,1.45884193674835,557
"1117","505",2016,2.04826249239228,4241
"1118","507",2016,1.87904342065069,1507
"1119","508",2016,1.58107513883461,1992
"1120","529",2016,2.16787731362791,4100
"1121","531",2016,1.92734477141009,1165
"1122","535",2016,1.05173624133607,2143
"1123","536",2016,2.40068211945848,5268
"1124","538",2016,3.6131201315029,1108
"1125","541",2016,1.05253663166981,1783
"1126","543",2016,1.71351775075672,8769
"1127","545",2016,2.25186124549073,3794
"1128","560",2016,1.82321927797193,4050
"1129","561",2016,1.70901293739243,483
"1130","562",2016,2.4132583286361,2255
"1131","563",2016,1.0250558774352,1600
"1132","564",2016,1.24066310525935,29352
"1133","576",2016,1.87459459780383,761
"1134","577",2016,2.02011529264519,2288
"1135","578",2016,1.18506105409742,656
"1136","580",2016,1.69825770483521,1451
"1137","581",2016,1.90875204692315,1933
"1138","583",2016,1.44161043295806,289
"1139","584",2016,1.02726064711722,772
"1140","588",2016,1.11981799319215,625
"1141","592",2016,2.47521542256239,733
"1142","593",2016,1.8371378542885,3664
"1143","595",2016,1.6611335609293,1124
"1144","598",2016,1.15853102960021,4042
"1145","599",2016,1.23278430422056,2888
"1146","601",2016,1.54424102289725,1204
"1147","604",2016,1.55601743229445,3546
"1148","607",2016,1.72691410626035,1062
"1149","608",2016,3.01195056157367,543
"1150","609",2016,1.8310963748164,15740
"1151","611",2016,2.62776642904038,1095
"1152","614",2016,0.866712023768904,758
"1153","615",2016,1.85526239409986,1545
"1154","616",2016,2.65963508589607,676
"1155","619",2016,1.98288424913004,1112
"1156","620",2016,0.949450794249161,514
"1157","623",2016,1.95740052092357,732
"1158","624",2016,2.21331898640373,1013
"1159","625",2016,1.65659181556364,612
"1160","626",2016,1.33732176715696,1099
"1161","630",2016,0.772906892628381,292
"1162","631",2016,2.0738533950708,378
"1163","635",2016,1.98595247743458,1744
"1164","636",2016,2.36973612245822,2638
"1165","638",2016,2.10879544361127,11091
"1166","678",2016,1.41569983187184,3504
"1167","680",2016,1.38822949173585,5086
"1168","681",2016,2.05456855489217,1084
"1169","683",2016,1.65848985160929,971
"1170","684",2016,1.39971881646577,7528
"1171","686",2016,1.6890176082106,888
"1172","687",2016,1.69491366218651,333
"1173","689",2016,2.64417167423117,800
"1174","691",2016,1.0098590702069,762
"1175","694",2016,1.51746429727895,5339
"1176","697",2016,1.88373403036183,332
"1177","698",2016,1.4886324151991,10755
"1178","700",2016,4.11295353715963,930
"1179","702",2016,2.07601125470724,1240
"1180","704",2016,2.42511421787477,1581
"1181","707",2016,1.3743935096573,574
"1182","710",2016,2.43296808849894,7267
"1183","729",2016,2.23903639368163,2265
"1184","732",2016,1.55928999624224,697
"1185","734",2016,2.00162213269489,13375
"1186","736",2016,2.22961720698975,354
"1187","738",2016,2.13784837612545,939
"1188","739",2016,1.41941084795462,877
"1189","740",2016,1.4166736290256,6442
"1190","742",2016,1.43755589563889,186
"1191","743",2016,1.6069796688638,13781
"1192","746",2016,1.2752747333851,1033
"1193","747",2016,1.84168426448168,400
"1194","748",2016,1.25197005468344,1336
"1195","749",2016,1.3434645697316,3023
"1196","751",2016,2.02793541585523,550
"1197","753",2016,2.62541682586542,4386
"1198","755",2016,2.24667445351023,1410
"1199","758",2016,1.38921994151507,1859
"1200","759",2016,1.88816713737671,755
"1201","761",2016,2.32420001899075,2994
"1202","762",2016,0.918063345129847,997
"1203","765",2016,1.4067697227646,2539
"1204","766",2016,2.13924673328302,52
"1205","768",2016,1.77691222116016,695
"1206","771",2016,2.17974555158206,220
"1207","777",2016,1.30070608195154,1282
"1208","778",2016,1.38084305387929,1609
"1209","781",2016,1.38022391519782,1218
"1210","783",2016,1.43744407833417,1893
"1211","785",2016,1.35812738355412,606
"1212","790",2016,2.160546786265,6630
"1213","791",2016,0.834433322475643,1637
"1214","831",2016,2.78992099770878,917
"1215","832",2016,1.27491706647614,724
"1216","833",2016,2.59548899014526,624
"1217","834",2016,2.44959232194079,1550
"1218","837",2016,1.69571014400711,40837
"1219","844",2016,2.80607452510491,379
"1220","845",2016,1.38301638281108,746
"1221","846",2016,1.89782735274901,1492
"1222","848",2016,1.26128752831835,1109
"1223","849",2016,0.887695607624546,1158
"1224","850",2016,2.2068888975214,399
"1225","851",2016,1.51130818496037,4157
"1226","853",2016,1.55082398876271,33397
"1227","854",2016,1.97919848759956,873
"1228","857",2016,1.81258361716766,552
"1229","858",2016,1.7717869513701,8997
"1230","859",2016,1.32584196231032,1058
"1231","886",2016,2.40409840526157,2272
"1232","887",2016,2.75114851716681,1309
"1233","889",2016,1.20991802228871,605
"1234","890",2016,1.78078399087839,364
"1235","892",2016,1.54146242252681,685
"1236","893",2016,0.939655679608363,2606
"1237","895",2016,1.47152210429162,4138
"1238","905",2016,1.25326121117797,11601
"1239","908",2016,1.93393247382774,2796
"1240","911",2016,1.25999654555353,289
"1241","915",2016,1.09208322802588,3525
"1242","918",2016,2.10152931683642,982
"1243","921",2016,1.89852191951798,555
"1244","922",2016,3.05165632587205,902
"1245","924",2016,0.888228311396138,970
"1246","925",2016,0.711067725844316,1165
"1247","927",2016,2.3830375903353,6107
"1248","931",2016,2.01211845291229,1705
"1249","934",2016,1.56301842932945,829
"1250","935",2016,1.05070678648755,940
"1251","936",2016,1.71620205688121,1824
"1252","941",2016,0.669353676024015,126
"1253","946",2016,1.78945915182973,2555
"1254","976",2016,1.35930149430965,1075
"1255","977",2016,1.11782370430146,2976
"1256","980",2016,2.24427629048408,6235
"1257","981",2016,2.58460524043024,671
"1258","989",2016,2.31501346078949,1662
"1259","992",2016,2.05780317371035,2967
"1260","ZZZ",2016,15.7457380108268,1322
"1261","005",2017,1.67991080374146,2777
"1262","009",2017,1.02960979721415,640
"1263","010",2017,1.48282238487122,3068
"1264","016",2017,2.30824802111715,2146
"1265","018",2017,2.67223276156661,1238
"1266","019",2017,1.93712764061802,1096
"1267","020",2017,1.99583913737799,2989
"1268","035",2017,1.95152699497262,208
"1269","043",2017,1.79380332428526,332
"1270","046",2017,1.64893754576405,352
"1271","047",2017,1.41934189483767,507
"1272","049",2017,1.57911504265553,47684
"1273","050",2017,1.75306298584396,3024
"1274","051",2017,2.4596060980637,1971
"1275","052",2017,1.26142600736097,961
"1276","060",2017,2.53547113810152,565
"1277","061",2017,1.10671071802119,4306
"1278","062",2017,1.74733059413033,119
"1279","065",2017,3.53519039530729,143
"1280","069",2017,0.905224833723496,1542
"1281","071",2017,0.973468961092795,1651
"1282","072",2017,1.34974626843314,268
"1283","074",2017,2.12502629803125,412
"1284","075",2017,2.22821768677373,3780
"1285","076",2017,4.24823558645018,393
"1286","077",2017,2.89009792051722,1370
"1287","078",2017,1.68746672857639,1720
"1288","079",2017,1.48150108658339,1343
"1289","081",2017,1.42464783616697,1016
"1290","082",2017,2.15524105514369,1883
"1291","086",2017,2.18697086015683,1860
"1292","090",2017,1.91647725578297,888
"1293","091",2017,1.77417513503955,143175
"1294","092",2017,1.24815941407701,36704
"1295","097",2017,2.41969946710497,559
"1296","098",2017,1.98191655412981,4611
"1297","099",2017,1.45105312971899,636
"1298","102",2017,1.71751563976344,3572
"1299","103",2017,1.81517280594022,717
"1300","105",2017,0.998146408951815,484
"1301","106",2017,1.84993407472256,8972
"1302","108",2017,2.77394082427536,2364
"1303","109",2017,1.83187112450821,13464
"1304","111",2017,1.73613870050824,3605
"1305","139",2017,1.3389237104526,1652
"1306","140",2017,1.08728901550317,4918
"1307","142",2017,1.79944845374421,1648
"1308","143",2017,2.54011249065826,2129
"1309","145",2017,2.06626547461945,2783
"1310","146",2017,1.35075545240051,1101
"1311","148",2017,1.53944653065399,1640
"1312","149",2017,2.09399566067996,1693
"1313","151",2017,1.58500227343646,761
"1314","152",2017,1.74555858455329,1538
"1315","153",2017,1.79306376554596,4427
"1316","165",2017,1.288975086749,3477
"1317","167",2017,1.32036485179372,13588
"1318","169",2017,1.99206654902754,1101
"1319","170",2017,1.27437704144983,1422
"1320","171",2017,1.19056945696491,1111
"1321","172",2017,2.50795062526139,1454
"1322","174",2017,2.95318045213871,NA
"1323","176",2017,1.8866303425861,1051
"1324","177",2017,1.52019329517668,613
"1325","178",2017,1.88818011906053,1915
"1326","179",2017,1.60929165220264,23480
"1327","181",2017,1.98140410791516,710
"1328","182",2017,1.60842457674785,4841
"1329","186",2017,2.23675292283535,6946
"1330","200",2017,7.31442223537426,263
"1331","202",2017,2.14407192194507,6211
"1332","204",2017,1.34835599885298,621
"1333","205",2017,1.01056984024955,6233
"1334","208",2017,0.979309303410538,3588
"1335","211",2017,2.34288524609052,6174
"1336","213",2017,2.20997307075233,1586
"1337","214",2017,1.87465157443772,3435
"1338","216",2017,1.44787913876755,377
"1339","217",2017,1.311459407982,1513
"1340","218",2017,1.44519845832274,565
"1341","224",2017,2.03264040693076,1763
"1342","226",2017,1.55495100673971,1191
"1343","230",2017,1.37566569060083,922
"1344","231",2017,1.54635852305788,326
"1345","232",2017,1.75499664258932,3983
"1346","233",2017,1.84581622882145,5643
"1347","235",2017,2.75652349574482,1656
"1348","236",2017,0.950910646507719,1434
"1349","239",2017,2.65402278477596,505
"1350","240",2017,1.2493322916769,3216
"1351","241",2017,1.25146175602123,1475
"1352","244",2017,1.2127053172121,2883
"1353","245",2017,1.6681875526105,5578
"1354","249",2017,2.04895833001381,2297
"1355","250",2017,1.92700119037398,672
"1356","256",2017,0.931502263199959,464
"1357","257",2017,2.1398048251135,7033
"1358","260",2017,1.8005475048463,2707
"1359","261",2017,1.7036657208586,1965
"1360","263",2017,1.17613379968347,2210
"1361","265",2017,0.877410426490652,272
"1362","271",2017,2.17256638484696,1955
"1363","272",2017,1.24820727848745,10561
"1364","273",2017,1.49988298645813,1301
"1365","275",2017,2.09162849012883,716
"1366","276",2017,2.56779555833206,2036
"1367","280",2017,1.42722765228796,870
"1368","284",2017,2.96697015571701,1033
"1369","285",2017,1.5950883236886,8493
"1370","286",2017,1.77353111112312,15344
"1371","287",2017,1.54698644620136,2206
"1372","288",2017,1.23744975402769,1994
"1373","290",2017,1.15165591748364,1539
"1374","291",2017,1.56727669443259,705
"1375","295",2017,1.66808944344328,117
"1376","297",2017,1.28781732451741,21360
"1377","300",2017,2.04732993925204,1241
"1378","301",2017,1.97729616825106,5780
"1379","304",2017,1.91761046270404,437
"1380","305",2017,1.40676130592635,3741
"1381","309",2017,1.46493677426139,1160
"1382","312",2017,1.57244906334379,372
"1383","316",2017,2.88413127364366,1144
"1384","317",2017,0.740425870086861,816
"1385","318",2017,0.606100912574187,70
"1386","320",2017,1.4473108123071,1405
"1387","322",2017,1.81434593863416,2384
"1388","398",2017,1.73473347758279,21622
"1389","399",2017,2.8952376524085,1733
"1390","400",2017,1.61541499798962,2711
"1391","402",2017,1.48871600976186,2263
"1392","403",2017,1.88597217188213,977
"1393","405",2017,1.65104859742857,13653
"1394","407",2017,1.52126286413689,931
"1395","408",2017,2.05897991183479,3958
"1396","410",2017,2.16993378163296,3344
"1397","416",2017,3.06293007975281,526
"1398","417",2017,3.18989462819411,373
"1399","418",2017,1.67261131372659,4755
"1400","420",2017,1.91352748136883,1930
"1401","421",2017,1.71095731840808,330
"1402","422",2017,1.27762998822547,2227
"1403","423",2017,2.00620785810894,4669
"1404","425",2017,1.61814128403903,1379
"1405","426",2017,1.779479595753,2333
"1406","430",2017,1.46697202259004,5252
"1407","433",2017,2.44577509348519,1979
"1408","434",2017,2.37202788117639,4096
"1409","435",2017,1.14278486455753,207
"1410","436",2017,1.28436827585928,401
"1411","438",2017,2.15581684633658,87
"1412","440",2017,2.36280728517216,593
"1413","441",2017,1.89583319550674,1257
"1414","442",2017,205.713460772985,NA
"1415","444",2017,2.19915018982382,9793
"1416","445",2017,2.43240768826962,4090
"1417","475",2017,1.47255006542925,1638
"1418","478",2017,1.25716402388254,3305
"1419","480",2017,1.88961475528852,721
"1420","481",2017,2.16246732417642,1894
"1421","483",2017,1.02885247970471,249
"1422","484",2017,1.80526475263655,793
"1423","489",2017,2.24416867178259,573
"1424","491",2017,1.56937745748854,11577
"1425","494",2017,1.43872584098388,1471
"1426","495",2017,1.55294419438191,389
"1427","498",2017,3.15416830189029,729
"1428","499",2017,2.64236503381996,4147
"1429","500",2017,2.13876333761708,1777
"1430","503",2017,2.27317804370507,2197
"1431","504",2017,1.75147079893887,591
"1432","505",2017,2.07721393420468,4438
"1433","507",2017,1.88916411475123,1551
"1434","508",2017,1.4773871912656,2011
"1435","529",2017,2.24161109733593,4323
"1436","531",2017,1.83664018293222,1205
"1437","535",2017,1.12474560083704,2139
"1438","536",2017,2.31220426314441,5505
"1439","538",2017,3.5810856498614,1141
"1440","541",2017,1.01961007721995,1822
"1441","543",2017,1.65789545772493,9287
"1442","545",2017,2.15584586067769,3915
"1443","560",2017,1.93457932896449,4073
"1444","561",2017,1.76087882250443,509
"1445","562",2017,2.32473720151127,2326
"1446","563",2017,1.14644187215456,1644
"1447","564",2017,1.30566598601525,31089
"1448","576",2017,2.17270633503163,782
"1449","577",2017,2.03577615880388,2313
"1450","578",2017,1.18883735242057,597
"1451","580",2017,1.60674564812154,1392
"1452","581",2017,2.06822032664526,1952
"1453","583",2017,1.29665508387987,287
"1454","584",2017,1.03040390832333,744
"1455","588",2017,1.69763989633983,623
"1456","592",2017,2.58490471396763,746
"1457","593",2017,2.01703413538699,3727
"1458","595",2017,1.57016796402272,1110
"1459","598",2017,1.13575030819069,4233
"1460","599",2017,1.37877555360351,2948
"1461","601",2017,1.5822469604875,1210
"1462","604",2017,1.44894299850682,3746
"1463","607",2017,1.53511830232117,1054
"1464","608",2017,2.80058225339607,545
"1465","609",2017,1.81575667694229,16569
"1466","611",2017,2.59699220704967,1157
"1467","614",2017,0.990440502905635,735
"1468","615",2017,1.9945762886911,1541
"1469","616",2017,2.54785855421026,672
"1470","619",2017,1.92364025586862,1127
"1471","620",2017,0.980237746598095,499
