"","X.1","X","vuosi","toimiala","kokoluokka","y_min","y_25","y_median","y_75","y_max","y_mean","n"
"280",361,361,2013,"Kiinteistöalan toiminta","keskisuuri yritys",0.0680147553369954,0.898747727485646,2.74927215929131,4.211751490863,4.70590588025613,2.53811478848382,765
"281",362,362,2014,"Kiinteistöalan toiminta","keskisuuri yritys",0.0648068195441598,0.838395281628791,2.36841318793692,3.92497513327623,4.47737274005889,2.22118943030986,679
"282",363,363,2015,"Kiinteistöalan toiminta","keskisuuri yritys",0.0640617722272776,0.911843301492867,2.69214192088084,2.93674179145841,4.21418434102575,2.15163472909214,765
"283",364,364,2016,"Kiinteistöalan toiminta","keskisuuri yritys",0.0647055968825965,0.346878294471656,2.50901272610476,4.12803687796313,4.64099047553805,2.30634148217225,703
"284",365,365,2017,"Kiinteistöalan toiminta","keskisuuri yritys",0.0674784204775452,0.353641828923477,2.34072655542314,4.13845264102244,4.28851242022086,2.31362526486722,728
"285",366,366,2018,"Kiinteistöalan toiminta","keskisuuri yritys",0.065633894787976,0.169699952931008,2.20750362142385,4.14273389675526,7.01155159675328,2.3148122438207,572
"286",367,367,2019,"Kiinteistöalan toiminta","keskisuuri yritys",0.0662144415839103,0.187543135304077,1.57105222848464,2.69431465073436,7.63489257772074,4.05029024080703,575
"287",368,368,2020,"Kiinteistöalan toiminta","keskisuuri yritys",0.0658806975539638,0.167956925195247,1.49736764772798,2.37619080578508,4.3243458210955,1.53400228179752,586
"288",369,369,2021,"Kiinteistöalan toiminta","keskisuuri yritys",0.0383070319513602,0.158835025780448,1.71672844119879,2.25950299863865,7.56776974465824,1.86213976950238,590
"289",370,370,2013,"Teollisuus","keskisuuri yritys",0.236288905596023,1.11293007307017,1.64229445738711,2.31252987436851,3.51077942156412,1.72399315742458,4224
"290",371,371,2014,"Teollisuus","keskisuuri yritys",0.195427242267084,1.06380511008286,1.60488135115805,2.23390363314918,3.27419090696065,1.68760503723022,4288
"291",372,372,2015,"Teollisuus","keskisuuri yritys",0.259063720244437,1.08892463706623,1.54285084786019,2.0555813904791,3.51603169687623,1.66806464634288,4545
"292",373,373,2016,"Teollisuus","keskisuuri yritys",0.00214868840858354,1.00198187636861,1.55847494751541,2.13163071230687,3.42196596433617,1.60741291855249,4861
"293",374,374,2017,"Teollisuus","keskisuuri yritys",0.295090232953837,1.07464320199527,1.53697939778337,2.13486227858388,3.79811736469869,1.68666600683,4847
"294",375,375,2018,"Teollisuus","keskisuuri yritys",0.254299326057573,1.044071563872,1.60919457355955,2.12104617630736,3.74573300528822,1.67953804032786,4934
"295",376,376,2019,"Teollisuus","keskisuuri yritys",0.328268982465063,1.06874452849531,1.54806340963885,2.08883132314332,3.74858414125273,1.66204766137731,5180
"296",377,377,2020,"Teollisuus","keskisuuri yritys",0.249405993616493,1.01364866000304,1.44108930067886,2.08642932052344,3.80940922192536,1.59857033332175,5001
"297",378,378,2021,"Teollisuus","keskisuuri yritys",0.319724424170873,1.05206741143685,1.48448250297612,1.98485877320989,3.60247340927456,1.56655291594296,5136
"298",379,379,2013,"Ammatillinen, tieteellinen ja tekninen toiminta","keskisuuri yritys",0.195015517238438,1.31890533527786,2.06171781220766,3.12070222657115,5.44586515754314,2.2667979366564,2820
"299",380,380,2014,"Ammatillinen, tieteellinen ja tekninen toiminta","keskisuuri yritys",0.351769722349354,1.45903628967885,1.98528613192683,3.15393237918987,4.28594284355938,2.23995228190622,2876
"300",381,381,2015,"Ammatillinen, tieteellinen ja tekninen toiminta","keskisuuri yritys",0.294362876730754,1.55254272933954,1.98333544952194,2.81676630873863,4.19709244375566,2.09871794169504,3055
"301",382,382,2016,"Ammatillinen, tieteellinen ja tekninen toiminta","keskisuuri yritys",0.134562812949242,1.54415340103344,2.29536514759645,2.81416354887917,4.90420126254694,2.25293664439517,3014
"302",383,383,2017,"Ammatillinen, tieteellinen ja tekninen toiminta","keskisuuri yritys",0.180464006929962,1.49537283589759,2.22021771437618,2.56897504036626,4.72617192291229,2.20334041192885,3065
"303",384,384,2018,"Ammatillinen, tieteellinen ja tekninen toiminta","keskisuuri yritys",0.190536909420086,1.51912654519563,2.23068729016271,2.62452874908916,4.37296390660679,2.1548552170435,3553
"304",385,385,2019,"Ammatillinen, tieteellinen ja tekninen toiminta","keskisuuri yritys",0.20941608010588,1.2462156628544,1.74408148845693,2.55403413865507,4.48800203336838,1.92895875078021,3625
"305",386,386,2020,"Ammatillinen, tieteellinen ja tekninen toiminta","keskisuuri yritys",0.121685121200227,1.27654059495374,1.80683523562909,2.44568516053631,4.00871664628602,1.98460636495793,3553
"306",387,387,2021,"Ammatillinen, tieteellinen ja tekninen toiminta","keskisuuri yritys",0.121928844901835,1.32395808357029,2.0935398915729,2.6283793958521,4.17603942637675,2.0377327735228,3253
"307",388,388,2013,"Rakentaminen","keskisuuri yritys",0.650191230188954,1.43506692600181,1.9644302192214,3.1170301435413,5.54442085445617,2.43772089220812,2216
"308",389,389,2014,"Rakentaminen","keskisuuri yritys",0.387199759508304,1.27981782778436,1.93639292024157,3.31766678580391,5.64429991673382,2.32909684646541,2650
"309",390,390,2015,"Rakentaminen","keskisuuri yritys",0.189401207891822,1.49444357952724,2.07061365538407,3.0246811917282,4.95216170690623,2.34973178195614,2560
"310",391,391,2016,"Rakentaminen","keskisuuri yritys",0.509857007462398,1.52698417586185,2.10555449003356,3.07981867684488,5.48432921260463,2.41032487961093,2616
"311",392,392,2017,"Rakentaminen","keskisuuri yritys",0.504622632475769,1.50636237652386,2.26519311458346,3.30350669914884,4.74273481231462,2.50380318795989,3108
"312",393,393,2018,"Rakentaminen","keskisuuri yritys",0.456256705416132,1.59317089455695,2.22738901386664,3.43386585457577,5.60533940904652,2.58081391140799,2854
"313",394,394,2019,"Rakentaminen","keskisuuri yritys",0.527683171628227,1.49522453606591,2.1820807249371,3.1565800765499,5.49882030710794,2.41865188529376,2792
"314",395,395,2020,"Rakentaminen","keskisuuri yritys",0.508886652199652,1.48890820287607,2.24251939283632,3.32150351686683,5.53243787345859,2.5099613367809,2787
"315",396,396,2021,"Rakentaminen","keskisuuri yritys",0.635194433297284,1.45785582700697,2.20649762444366,3.04243327708232,5.1581505399238,2.33108586861645,2575
"316",397,397,2013,"Vesihuolto, viemäri- ja jätevesihuolto, jätehuolto ja muu ympäristön puhtaanapito","keskisuuri yritys",0.14452554288474,0.572470104089894,1.34801182223677,2.29678212627845,4.57059882257885,1.53678862663796,415
"317",398,398,2014,"Vesihuolto, viemäri- ja jätevesihuolto, jätehuolto ja muu ympäristön puhtaanapito","keskisuuri yritys",0.119230247137313,0.630033878351761,1.69545234251691,2.20992863679096,4.4973197814591,1.59826017310382,400
"318",399,399,2015,"Vesihuolto, viemäri- ja jätevesihuolto, jätehuolto ja muu ympäristön puhtaanapito","keskisuuri yritys",0.132525349235594,0.615166518448031,1.24887874664707,3.08549580006328,4.709497945899,1.75967616942074,349
"319",400,400,2016,"Vesihuolto, viemäri- ja jätevesihuolto, jätehuolto ja muu ympäristön puhtaanapito","keskisuuri yritys",0.157999012551687,0.757846829169514,1.47904612514262,2.75048159184978,3.56649829715731,1.60240203381907,357
"320",401,401,2017,"Vesihuolto, viemäri- ja jätevesihuolto, jätehuolto ja muu ympäristön puhtaanapito","keskisuuri yritys",0.155934377266917,0.792521106988822,1.36936026537917,1.89875796869887,3.19350347064467,1.43448520181861,459
"321",402,402,2018,"Vesihuolto, viemäri- ja jätevesihuolto, jätehuolto ja muu ympäristön puhtaanapito","keskisuuri yritys",0.160518618906672,1.00975382368712,1.36882760307854,1.6441212555699,5.13024432808237,1.75505707551777,506
"322",403,403,2019,"Vesihuolto, viemäri- ja jätevesihuolto, jätehuolto ja muu ympäristön puhtaanapito","keskisuuri yritys",0.167794335019687,0.868943051677768,1.05297038770294,2.31471523794359,4.11818806431694,1.50697568648265,441
"323",404,404,2020,"Vesihuolto, viemäri- ja jätevesihuolto, jätehuolto ja muu ympäristön puhtaanapito","keskisuuri yritys",0.126209041398918,0.829612700984419,1.57855398995084,1.77155744240435,3.87677989203693,1.45455714573105,509
"324",405,405,2021,"Vesihuolto, viemäri- ja jätevesihuolto, jätehuolto ja muu ympäristön puhtaanapito","keskisuuri yritys",0.0751751374325046,0.0751751374325046,0.485298481099421,1.24102428400825,3.8002399258317,0.88668880582296,841
"325",406,406,2013,"Majoitus- ja ravitsemistoiminta","keskisuuri yritys",0.166410613630991,1.64365983494849,2.88723931764514,3.49773170676892,6.41830170456385,2.81699727932595,715
"326",407,407,2014,"Majoitus- ja ravitsemistoiminta","keskisuuri yritys",0.191271989808435,1.4503013178832,2.81136769379947,3.51998641070886,5.45859952482485,2.5644038376719,935
"327",408,408,2015,"Majoitus- ja ravitsemistoiminta","keskisuuri yritys",0.214114380887759,1.87641450866271,2.69417439986708,3.64561107271249,5.25715842750413,2.77016358076717,992
"328",409,409,2016,"Majoitus- ja ravitsemistoiminta","keskisuuri yritys",0.299453535527935,1.34971567451965,2.44361266566262,4.30194060342238,5.97400495871982,2.66554813850527,1030
"329",410,410,2017,"Majoitus- ja ravitsemistoiminta","keskisuuri yritys",0.264529644759679,1.39930118150419,2.31681987173311,3.41174039244932,5.13670752170424,2.43453310810768,1070
"330",411,411,2018,"Majoitus- ja ravitsemistoiminta","keskisuuri yritys",0.162006853482253,1.40670171435461,2.39074888391685,3.60538582272623,6.61064293446265,2.90837903866656,1212
"331",412,412,2019,"Majoitus- ja ravitsemistoiminta","keskisuuri yritys",0.121370179856329,1.47395862237405,2.87406253753314,3.93719228318268,7.36533053733639,2.85933313857433,1081
"332",413,413,2020,"Majoitus- ja ravitsemistoiminta","keskisuuri yritys",0.0673437028391304,1.54132759097476,2.45113842818065,3.87894431856477,5.4676964778889,2.70328327619224,1143
"333",414,414,2021,"Majoitus- ja ravitsemistoiminta","keskisuuri yritys",0.0785246455699605,1.41406266732848,1.993959276832,3.36592426170596,4.95452373834596,2.37440633109551,1169
"334",415,415,2013,"Kuljetus ja varastointi","keskisuuri yritys",0.119523154865226,1.59067135557141,2.45362441922112,4.10390003449214,8.16990413471327,2.93053302045174,1169
"335",416,416,2014,"Kuljetus ja varastointi","keskisuuri yritys",0.119230247137313,1.54460135898014,2.44929692525463,4.11278894285031,6.61974323835215,2.89293477905065,1245
"336",417,417,2015,"Kuljetus ja varastointi","keskisuuri yritys",0.0913119407104807,1.48946314921435,2.25843950660792,3.9264386945212,6.28852006450064,2.73642140830185,1302
"337",418,418,2016,"Kuljetus ja varastointi","keskisuuri yritys",0.444625411579398,1.57611194121178,2.33370914944107,3.61222333572463,6.09690913397724,2.65242323165196,1350
"338",419,419,2017,"Kuljetus ja varastointi","keskisuuri yritys",0.504622632475769,1.65799248723634,2.21823257570058,3.3729695199854,5.80408394359582,2.56844106882208,1525
"339",420,420,2018,"Kuljetus ja varastointi","keskisuuri yritys",0.456256705416132,1.6218432784249,2.62579856855993,3.64111236894533,6.87763724170094,3.02827566516361,1465
"340",421,421,2019,"Kuljetus ja varastointi","keskisuuri yritys",0.306311213548998,1.4112861074295,2.54840937183593,4.25368511005702,9.6837085401561,8.54715466454538,1345
"341",422,422,2020,"Kuljetus ja varastointi","keskisuuri yritys",0.290698191705352,1.26939759255612,2.30077083127283,3.48755637657584,6.65770269880491,2.51646169309566,1400
"342",423,423,2021,"Kuljetus ja varastointi","keskisuuri yritys",0.392316321063343,1.28933135911651,2.26978373448442,3.21848971959783,5.36599734373253,2.43620449801422,1371
"343",433,433,2013,"Rahoitus- ja vakuutustoiminta","keskisuuri yritys",0,0,0,0,2.96022131244066,0.354682379461608,1332
"344",434,434,2014,"Rahoitus- ja vakuutustoiminta","keskisuuri yritys",0,0,0,0,3.87075358978753,0.6103335260888,1554
"345",435,435,2015,"Rahoitus- ja vakuutustoiminta","keskisuuri yritys",0,0,0,0,3.86743756207952,0.658817677930995,1452
"346",436,436,2016,"Rahoitus- ja vakuutustoiminta","keskisuuri yritys",0,0,0,0,3.24303845398385,0.700981720627953,1429
"347",437,437,2017,"Rahoitus- ja vakuutustoiminta","keskisuuri yritys",0,0,0,0,2.89815298250808,0.704842671461237,1350
"348",438,438,2018,"Rahoitus- ja vakuutustoiminta","keskisuuri yritys",0,0,0,0.471616658872978,3.35334384494097,0.726770631524584,1344
"349",439,439,2019,"Rahoitus- ja vakuutustoiminta","keskisuuri yritys",0,0,0,0,2.53722180812096,0.496179479165778,1475
"350",440,440,2020,"Rahoitus- ja vakuutustoiminta","keskisuuri yritys",0,0,0,0,2.16725091781951,0.310185109236152,1266
"351",441,441,2021,"Rahoitus- ja vakuutustoiminta","keskisuuri yritys",0,0,0,0,2.19253036531204,0.257925555461988,1272
"352",442,442,2013,"Terveys- ja sosiaalipalvelut","keskisuuri yritys",0.540346516053462,1.97310112002141,2.84628233536078,4.65437837355578,10.2017665540176,3.74757604592059,1751
"353",443,443,2014,"Terveys- ja sosiaalipalvelut","keskisuuri yritys",0.655217078314014,1.97495016096424,3.04403077139757,4.7534503085041,6.41074775439913,3.27574126471159,1467
"354",444,444,2015,"Terveys- ja sosiaalipalvelut","keskisuuri yritys",0.333779926062094,1.56191644995553,2.62271811086998,4.08177917592803,10.8048105800358,3.20228678405513,2123
"355",445,445,2016,"Terveys- ja sosiaalipalvelut","keskisuuri yritys",0.651391785267685,1.82591519102449,2.69938076727707,4.04106701874279,6.14354482839332,3.02846640407487,1943
"356",446,446,2017,"Terveys- ja sosiaalipalvelut","keskisuuri yritys",0.935045730354366,1.85169243750915,2.49637380302207,3.34905181160775,5.79266168619071,2.72585908951136,2199
"357",447,447,2018,"Terveys- ja sosiaalipalvelut","keskisuuri yritys",0.732643881809672,1.8333238833267,2.86841002911985,3.73564694026863,6.24921163993869,2.96975580669432,2113
"358",448,448,2019,"Terveys- ja sosiaalipalvelut","keskisuuri yritys",0.76588022679848,2.2939786022548,2.84273458779772,4.15193930531741,7.60078008086571,3.2129906014879,2340
"359",449,449,2020,"Terveys- ja sosiaalipalvelut","keskisuuri yritys",0.479031834623749,2.05773201267838,2.76134624592076,3.77186131380265,6.55214427945701,3.06132966020881,2524
